node,degree
210,0.0027113906359189375
211,0.0015653389238294898
212,0.0007826694619147449
213,0.0024318658280922433
214,0.0023200559049615654
215,5.590496156533892e-05
216,0.0012858141160027952
217,0.0025716282320055904
218,0.005003494060097834
219,0.00022361984626135568
220,5.590496156533892e-05
221,8.385744234800838e-05
222,0.0030188679245283017
223,0.003717679944095038
224,0.020097833682739343
225,0.027561146051712088
226,0.0010621942697414395
227,0.0008385744234800838
228,2.795248078266946e-05
229,0.000363382250174703
230,5.590496156533892e-05
231,0.005227113906359189
232,0.0005870020964360587
233,0.01861635220125786
234,5.590496156533892e-05
235,0.0007547169811320754
236,0.0007826694619147449
237,0.010677847658979734
238,0.0011740041928721173
239,0.0010062893081761006
240,0.00103424178895877
241,0.00011180992313067784
242,0.0009783368273934311
243,0.00016771488469601676
244,2.795248078266946e-05
245,2.795248078266946e-05
246,0.006652690426275332
247,0.000726764500349406
248,0.00022361984626135568
249,0.01193570929419986
250,0.0010062893081761006
251,0.00103424178895877
252,0.00039133473095737245
253,0.007016072676450035
254,0.0014255765199161425
255,0.0017889587700908455
256,0.0015932914046121593
257,0.00030747728860936407
258,0.000363382250174703
259,2.795248078266946e-05
260,0.003438155136268344
261,0.0033542976939203353
262,0.0017330538085255066
263,0.007714884696016771
264,2.795248078266946e-05
265,0.00011180992313067784
266,0.0045842068483577915
267,0.000670859538784067
268,0.0002795248078266946
269,0.0014814814814814814
270,0.0005590496156533892
271,5.590496156533892e-05
272,0.0007826694619147449
273,0.004556254367575122
274,0.003438155136268344
275,0.011348707197763801
276,0.001090146750524109
277,0.0006149545772187281
278,0.00206848357791754
279,0.00039133473095737245
280,0.0030188679245283017
281,0.0009783368273934311
282,0.001816911250873515
283,0.0017330538085255066
284,0.009280223619846262
285,0.002962962962962963
286,0.0011460517120894479
287,0.007966457023060796
288,0.004388539482879105
289,0.0022082459818308876
290,0.0016491963661774982
291,0.0006149545772187281
292,0.008749126484975542
293,0.0016771488469601676
294,0.010538085255066387
295,0.002180293501048218
296,0.005618448637316561
297,0.003941299790356394
298,0.00030747728860936407
299,5.590496156533892e-05
300,0.009615653389238294
301,0.0049755415793151635
302,0.00025157232704402514
303,2.795248078266946e-05
304,0.0005310971348707198
305,0.0012019566736547868
306,0.0006988120195667365
307,0.012019566736547868
308,0.00039133473095737245
309,0.003997204751921733
310,0.0005031446540880503
311,0.0011740041928721173
312,0.0005590496156533892
313,0.0009224318658280922
314,0.00827393431167016
315,0.0043046820405310965
316,0.00022361984626135568
317,0.007155835080363382
318,0.0016771488469601676
319,0.0013696715583508036
320,2.795248078266946e-05
321,0.0023480083857442347
322,0.001090146750524109
323,0.005310971348707198
324,0.0019566736547868622
325,0.009280223619846262
326,0.007519217330538085
327,2.795248078266946e-05
328,0.0022921034241788958
329,0.0012019566736547868
330,0.00016771488469601676
331,8.385744234800838e-05
332,0.0012019566736547868
333,0.0006429070580013976
334,5.590496156533892e-05
335,0.0021523410202655482
336,0.0015932914046121593
337,0.00025157232704402514
338,0.00016771488469601676
339,0.0018728162124388539
340,0.00047519217330538083
341,0.001397624039133473
342,0.0028232005590496153
343,0.002739343116701607
344,0.002012578616352201
345,0.0010062893081761006
346,0.0022082459818308876
347,0.00025157232704402514
348,0.002236198462613557
349,8.385744234800838e-05
350,0.0001397624039133473
351,0.000670859538784067
352,0.003829489867225716
353,0.0051153039832285115
354,0.0008385744234800838
355,0.00011180992313067784
356,0.0012858141160027952
357,2.795248078266946e-05
358,0.0016771488469601676
359,0.006484975541579315
360,0.0006429070580013976
361,0.0025157232704402514
362,0.01397624039133473
363,0.001816911250873515
364,0.002935010482180293
365,0.0001397624039133473
366,0.0019566736547868622
367,0.0005031446540880503
368,0.00025157232704402514
369,0.012522711390635918
370,0.0003354297693920335
371,0.00025157232704402514
372,0.005981830887491265
373,0.0029909154437456325
374,0.0006429070580013976
375,8.385744234800838e-05
376,0.0001397624039133473
377,0.0007826694619147449
378,0.0015653389238294898
379,0.000363382250174703
380,0.00570230607966457
381,0.00016771488469601676
382,0.0005590496156533892
383,0.00011180992313067784
384,0.0016212438853948287
385,0.0016491963661774982
386,0.00011180992313067784
387,0.0007547169811320754
388,2.795248078266946e-05
389,0.0001397624039133473
390,0.0001397624039133473
391,2.795248078266946e-05
392,0.00047519217330538083
393,0.001397624039133473
394,0.0030188679245283017
395,0.008078266946191475
396,0.0014814814814814814
397,0.0012019566736547868
398,0.00022361984626135568
399,0.0024877707896575818
400,0.0033822501747030045
401,0.0005870020964360587
402,0.0011740041928721173
403,2.795248078266946e-05
404,0.00022361984626135568
405,0.004947589098532494
406,0.0008665269042627533
407,0.003969252271139064
408,0.0033822501747030045
409,0.0012019566736547868
410,0.001705101327742837
411,0.0011740041928721173
412,0.0037456324248777077
413,0.012410901467505241
414,8.385744234800838e-05
415,0.0002795248078266946
416,0.0001397624039133473
417,0.0009503843466107617
418,0.005199161425576519
419,0.0011740041928721173
420,0.00103424178895877
421,0.00039133473095737245
422,0.0057861635220125785
423,0.003577917540181691
424,0.004416491963661775
425,2.795248078266946e-05
426,0.0001397624039133473
427,0.0030188679245283017
428,0.0031027253668763103
429,0.003941299790356394
430,0.0005590496156533892
431,0.00030747728860936407
432,0.0009224318658280922
433,0.0004192872117400419
434,0.006373165618448637
435,0.0037735849056603774
436,8.385744234800838e-05
437,0.006848357791754018
438,8.385744234800838e-05
439,0.00206848357791754
440,0.008357791754018169
441,5.590496156533892e-05
442,0.0025157232704402514
443,0.013529000698812018
444,5.590496156533892e-05
445,0.00016771488469601676
446,0.0036617749825296995
447,2.795248078266946e-05
448,2.795248078266946e-05
449,2.795248078266946e-05
450,0.0009783368273934311
451,0.010090845562543676
452,0.00044723969252271137
453,0.00011180992313067784
454,5.590496156533892e-05
455,0.00044723969252271137
456,2.795248078266946e-05
457,0.00044723969252271137
458,0.000363382250174703
459,0.006121593291404612
460,5.590496156533892e-05
461,0.0008106219426974144
462,0.0001397624039133473
463,0.0002795248078266946
464,0.0008106219426974144
465,2.795248078266946e-05
466,0.00986722571628232
467,0.0003354297693920335
468,0.00019566736547868622
469,0.00025157232704402514
470,0.00030747728860936407
471,0.004220824598183089
472,0.0024039133473095736
473,2.795248078266946e-05
474,0.0008665269042627533
475,0.001984626135569532
476,0.0012578616352201257
477,0.0019566736547868622
478,2.795248078266946e-05
479,0.00047519217330538083
480,0.00039133473095737245
481,0.0002795248078266946
482,2.795248078266946e-05
483,0.0008944793850454227
484,0.00360587002096436
485,0.00517120894479385
486,8.385744234800838e-05
487,2.795248078266946e-05
488,5.590496156533892e-05
489,0.0009503843466107617
490,2.795248078266946e-05
491,0.004696016771488469
492,2.795248078266946e-05
493,0.002180293501048218
494,2.795248078266946e-05
495,0.001984626135569532
496,0.0007826694619147449
497,0.0030747728860936407
498,0.0025157232704402514
499,0.005394828791055206
500,0.00011180992313067784
501,0.0005310971348707198
502,2.795248078266946e-05
503,0.0008385744234800838
504,0.005953878406708595
505,0.002264150943396226
506,0.0001397624039133473
507,0.00011180992313067784
508,2.795248078266946e-05
509,0.001090146750524109
510,0.0013137665967854646
511,0.0009503843466107617
512,0.0008385744234800838
513,8.385744234800838e-05
514,0.003941299790356394
515,0.008944793850454227
516,2.795248078266946e-05
517,0.0008106219426974144
518,2.795248078266946e-05
519,0.0007547169811320754
520,0.0013696715583508036
521,0.001341719077568134
522,0.0012299091544374563
523,0.00022361984626135568
524,0.0011460517120894479
525,0.00019566736547868622
526,5.590496156533892e-05
527,0.0031306778476589796
528,0.000363382250174703
529,0.0015653389238294898
530,0.00039133473095737245
531,0.00025157232704402514
532,0.005338923829489867
533,0.001090146750524109
534,0.00039133473095737245
535,0.0013137665967854646
536,5.590496156533892e-05
537,0.0008385744234800838
538,0.001090146750524109
539,0.001341719077568134
540,2.795248078266946e-05
541,2.795248078266946e-05
542,0.0001397624039133473
543,0.004919636617749825
544,0.0008106219426974144
545,0.012131376659678545
546,0.00016771488469601676
547,2.795248078266946e-05
548,0.00022361984626135568
549,0.0005870020964360587
550,0.001341719077568134
551,0.0025157232704402514
552,0.0016212438853948287
553,0.00019566736547868622
554,0.00039133473095737245
555,2.795248078266946e-05
556,0.013556953179594688
557,0.0005870020964360587
558,0.0037735849056603774
559,2.795248078266946e-05
560,0.003829489867225716
561,0.0011180992313067784
562,0.0006149545772187281
563,0.001453529000698812
564,0.0009783368273934311
565,0.0006149545772187281
566,0.0008106219426974144
567,0.0016771488469601676
568,0.00025157232704402514
569,0.00011180992313067784
570,0.00022361984626135568
571,0.0004192872117400419
572,5.590496156533892e-05
573,0.0003354297693920335
574,0.0015094339622641509
575,0.0005870020964360587
576,0.00016771488469601676
577,2.795248078266946e-05
578,0.0008106219426974144
579,0.0006429070580013976
580,0.001090146750524109
581,0.0048637316561844866
582,0.0010621942697414395
583,8.385744234800838e-05
584,2.795248078266946e-05
585,2.795248078266946e-05
586,0.0020405310971348704
587,0.00019566736547868622
588,2.795248078266946e-05
589,0.00047519217330538083
590,0.0005031446540880503
591,0.0011460517120894479
592,0.001090146750524109
593,0.0004192872117400419
594,0.0013696715583508036
595,0.0004192872117400419
596,0.0018728162124388539
597,0.0005031446540880503
598,2.795248078266946e-05
599,0.0014255765199161425
600,0.0024598183088749125
601,5.590496156533892e-05
602,0.0017889587700908455
603,0.00103424178895877
604,0.0006429070580013976
605,0.0017889587700908455
606,0.0005590496156533892
607,0.001090146750524109
608,0.00019566736547868622
609,5.590496156533892e-05
610,5.590496156533892e-05
611,0.00030747728860936407
612,0.0009783368273934311
613,2.795248078266946e-05
614,2.795248078266946e-05
615,0.0009783368273934311
616,2.795248078266946e-05
617,0.000726764500349406
618,0.0002795248078266946
619,0.000726764500349406
620,0.00044723969252271137
621,0.0007547169811320754
622,0.0023200559049615654
623,0.00039133473095737245
624,0.00030747728860936407
625,2.795248078266946e-05
626,0.0001397624039133473
627,0.000726764500349406
628,2.795248078266946e-05
629,0.0004192872117400419
630,0.00011180992313067784
631,0.0002795248078266946
632,0.00011180992313067784
633,8.385744234800838e-05
634,0.000726764500349406
635,0.00030747728860936407
636,0.00019566736547868622
637,0.00022361984626135568
638,0.0009783368273934311
639,0.007603074772886093
640,5.590496156533892e-05
641,0.0001397624039133473
642,8.385744234800838e-05
643,0.005143256464011181
644,0.003829489867225716
645,8.385744234800838e-05
646,0.0008944793850454227
647,5.590496156533892e-05
648,2.795248078266946e-05
649,0.0008106219426974144
650,0.0046680642907058
651,0.0008665269042627533
652,2.795248078266946e-05
653,0.00030747728860936407
654,0.00016771488469601676
655,0.0001397624039133473
656,0.002375960866526904
657,0.006792452830188679
658,0.00022361984626135568
659,0.0003354297693920335
660,0.0034940600978336823
661,0.00025157232704402514
662,0.00047519217330538083
663,0.00019566736547868622
664,2.795248078266946e-05
665,0.004388539482879105
666,0.00016771488469601676
667,0.0010621942697414395
668,0.0006988120195667365
669,0.0006149545772187281
670,0.0010621942697414395
671,0.0032983927323549963
672,0.000363382250174703
673,2.795248078266946e-05
674,0.0024598183088749125
675,0.0007826694619147449
676,5.590496156533892e-05
677,0.001090146750524109
678,0.001090146750524109
679,0.001705101327742837
680,0.0008385744234800838
681,0.0006149545772187281
682,0.00016771488469601676
683,0.00360587002096436
684,0.0001397624039133473
685,0.003829489867225716
686,0.0001397624039133473
687,5.590496156533892e-05
688,0.00047519217330538083
689,0.003689727463312369
690,0.0023200559049615654
691,0.002962962962962963
692,8.385744234800838e-05
693,0.00016771488469601676
694,0.00025157232704402514
695,0.00016771488469601676
696,2.795248078266946e-05
697,8.385744234800838e-05
698,0.0008944793850454227
699,0.0005590496156533892
700,0.0002795248078266946
701,0.0005310971348707198
702,0.0008106219426974144
703,0.001453529000698812
704,2.795248078266946e-05
705,0.002767295597484277
706,0.003522012578616352
707,0.0009224318658280922
708,0.0012858141160027952
709,0.0010062893081761006
710,0.0005310971348707198
711,2.795248078266946e-05
712,0.0025995807127882596
713,0.001397624039133473
714,0.00011180992313067784
715,0.00047519217330538083
716,5.590496156533892e-05
717,0.000726764500349406
718,0.00779874213836478
719,0.0005590496156533892
720,0.00022361984626135568
721,0.00022361984626135568
722,0.00019566736547868622
723,0.0001397624039133473
724,0.002851153039832285
725,0.00011180992313067784
726,0.0008106219426974144
727,0.00726764500349406
728,0.0011180992313067784
729,0.0001397624039133473
730,0.0024039133473095736
731,0.0002795248078266946
732,5.590496156533892e-05
733,0.0015094339622641509
734,0.0014814814814814814
735,0.0017330538085255066
736,0.0012019566736547868
737,0.00016771488469601676
738,0.002935010482180293
739,0.0024318658280922433
740,0.00022361984626135568
741,5.590496156533892e-05
742,0.0007547169811320754
743,2.795248078266946e-05
744,0.0024318658280922433
745,0.00022361984626135568
746,0.0017889587700908455
747,0.008441649196366178
748,0.0005310971348707198
749,0.0005310971348707198
750,0.0004192872117400419
751,0.005255066387141859
752,0.0006429070580013976
753,0.0010621942697414395
754,0.0010062893081761006
755,0.00022361984626135568
756,0.0040531097134870716
757,2.795248078266946e-05
758,0.00011180992313067784
759,8.385744234800838e-05
760,0.0006429070580013976
761,0.0005031446540880503
762,0.0013696715583508036
763,0.001453529000698812
764,0.0003354297693920335
765,0.006205450733752621
766,0.0039133473095737245
767,0.0016212438853948287
768,2.795248078266946e-05
769,5.590496156533892e-05
770,0.0015373864430468203
771,0.0003354297693920335
772,0.00011180992313067784
773,0.00030747728860936407
774,0.00047519217330538083
775,0.0017889587700908455
776,2.795248078266946e-05
777,2.795248078266946e-05
778,8.385744234800838e-05
779,0.0006988120195667365
780,0.0009224318658280922
781,0.003717679944095038
782,0.0006429070580013976
783,0.006457023060796646
784,0.004640111809923131
785,0.00011180992313067784
786,8.385744234800838e-05
787,0.00016771488469601676
788,0.0034940600978336823
789,2.795248078266946e-05
790,0.004556254367575122
791,0.001816911250873515
792,0.00019566736547868622
793,8.385744234800838e-05
794,0.00039133473095737245
795,0.0015653389238294898
796,0.0009783368273934311
797,0.0041928721174004195
798,0.000363382250174703
799,0.0004192872117400419
800,2.795248078266946e-05
801,0.0005031446540880503
802,0.0013696715583508036
803,0.00044723969252271137
804,5.590496156533892e-05
805,0.00039133473095737245
806,0.005283018867924528
807,0.001816911250873515
808,0.0044444444444444444
809,0.0069601677148846955
810,0.004612159329140461
811,0.00025157232704402514
812,0.0029909154437456325
813,0.0001397624039133473
814,0.000670859538784067
815,0.002795248078266946
816,0.004276729559748427
817,0.0004192872117400419
818,0.0011460517120894479
819,5.590496156533892e-05
820,0.00011180992313067784
821,0.000670859538784067
822,2.795248078266946e-05
823,0.0006149545772187281
824,0.003997204751921733
825,8.385744234800838e-05
826,0.000726764500349406
827,0.0006149545772187281
828,0.0006988120195667365
829,0.00025157232704402514
830,0.0009224318658280922
831,0.0019007686932215233
832,0.00011180992313067784
833,0.0025716282320055904
834,0.0005031446540880503
835,0.0016771488469601676
836,0.0026275331935709293
837,0.0017889587700908455
838,0.0030747728860936407
839,0.0018448637316561844
840,0.0008665269042627533
841,0.001816911250873515
842,0.0011740041928721173
843,0.0006988120195667365
844,2.795248078266946e-05
845,5.590496156533892e-05
846,0.00019566736547868622
847,0.0011460517120894479
848,0.001761006289308176
849,0.002683438155136268
850,0.00016771488469601676
851,0.0024318658280922433
852,0.0002795248078266946
853,5.590496156533892e-05
854,0.0012578616352201257
855,0.0011180992313067784
856,0.0012858141160027952
857,0.001816911250873515
858,2.795248078266946e-05
859,2.795248078266946e-05
860,2.795248078266946e-05
861,0.004947589098532494
862,0.0010621942697414395
863,0.0019566736547868622
864,0.0002795248078266946
865,0.0005310971348707198
866,0.0005031446540880503
867,0.00011180992313067784
868,0.00044723969252271137
869,0.0007826694619147449
870,0.0006988120195667365
871,0.0018728162124388539
872,0.0016491963661774982
873,2.795248078266946e-05
874,2.795248078266946e-05
875,0.003969252271139064
876,0.0013137665967854646
877,0.00016771488469601676
878,2.795248078266946e-05
879,0.0012299091544374563
880,0.0019566736547868622
881,0.00039133473095737245
882,0.0011740041928721173
883,0.0020405310971348704
884,0.0007826694619147449
885,8.385744234800838e-05
886,2.795248078266946e-05
887,0.0006429070580013976
888,0.001397624039133473
889,5.590496156533892e-05
890,5.590496156533892e-05
891,0.0005590496156533892
892,2.795248078266946e-05
893,0.0009503843466107617
894,0.0008106219426974144
895,0.0003354297693920335
896,0.003158630328441649
897,8.385744234800838e-05
898,0.0024877707896575818
899,0.0009503843466107617
900,0.001761006289308176
901,0.0033542976939203353
902,0.000363382250174703
903,5.590496156533892e-05
904,0.00030747728860936407
905,0.0008944793850454227
906,0.0019007686932215233
907,0.00047519217330538083
908,0.00011180992313067784
909,0.0019007686932215233
910,2.795248078266946e-05
911,8.385744234800838e-05
912,0.0020964360587002098
913,0.00030747728860936407
914,0.00025157232704402514
915,2.795248078266946e-05
916,0.005925925925925926
917,8.385744234800838e-05
918,0.0002795248078266946
919,2.795248078266946e-05
920,0.00103424178895877
921,0.0008385744234800838
922,5.590496156533892e-05
923,0.0011460517120894479
924,0.0057861635220125785
925,8.385744234800838e-05
926,0.000363382250174703
927,0.00039133473095737245
928,0.0005590496156533892
929,0.0008944793850454227
930,5.590496156533892e-05
931,8.385744234800838e-05
932,2.795248078266946e-05
933,2.795248078266946e-05
934,0.00022361984626135568
935,0.0022921034241788958
936,5.590496156533892e-05
937,0.000726764500349406
938,0.0001397624039133473
939,0.003577917540181691
940,0.001761006289308176
941,0.00025157232704402514
942,0.0005031446540880503
943,0.0008665269042627533
944,0.00039133473095737245
945,0.002012578616352201
946,8.385744234800838e-05
947,0.00044723969252271137
948,0.0011460517120894479
949,2.795248078266946e-05
950,0.00044723969252271137
951,0.0006149545772187281
952,0.00022361984626135568
953,0.0010621942697414395
954,0.0018448637316561844
955,0.0001397624039133473
956,0.00030747728860936407
957,0.0016771488469601676
958,0.0021523410202655482
959,0.003522012578616352
960,0.0006429070580013976
961,0.003689727463312369
962,2.795248078266946e-05
963,0.0015373864430468203
964,2.795248078266946e-05
965,0.0005310971348707198
966,5.590496156533892e-05
967,2.795248078266946e-05
968,2.795248078266946e-05
969,0.00016771488469601676
970,5.590496156533892e-05
971,0.0012858141160027952
972,0.001341719077568134
973,0.0016771488469601676
974,8.385744234800838e-05
975,0.00016771488469601676
976,5.590496156533892e-05
977,0.0005031446540880503
978,0.0001397624039133473
979,0.0009503843466107617
980,0.006792452830188679
981,0.00016771488469601676
982,0.0006988120195667365
983,2.795248078266946e-05
984,0.0015373864430468203
985,0.017945492662473795
986,0.007658979734451432
987,0.00044723969252271137
988,2.795248078266946e-05
989,0.003410202655485674
990,8.385744234800838e-05
991,8.385744234800838e-05
992,0.00039133473095737245
993,2.795248078266946e-05
994,0.0008106219426974144
995,0.0008385744234800838
996,2.795248078266946e-05
997,0.00016771488469601676
998,0.0032424877707896574
999,5.590496156533892e-05
1000,0.000670859538784067
1001,0.0010062893081761006
1002,0.0006429070580013976
1003,2.795248078266946e-05
1004,0.00044723969252271137
1005,0.00025157232704402514
1006,0.0005031446540880503
1007,0.0019007686932215233
1008,0.00022361984626135568
1009,0.00030747728860936407
1010,0.0014814814814814814
1011,0.000363382250174703
1012,5.590496156533892e-05
1013,2.795248078266946e-05
1014,5.590496156533892e-05
1015,2.795248078266946e-05
1016,0.00047519217330538083
1017,0.0013696715583508036
1018,0.0009503843466107617
1019,0.00022361984626135568
1020,0.0015373864430468203
1021,0.0001397624039133473
1022,5.590496156533892e-05
1023,8.385744234800838e-05
1024,0.0012299091544374563
1025,0.0002795248078266946
1026,0.0006429070580013976
1027,0.00022361984626135568
1028,0.0006149545772187281
1029,0.0005590496156533892
1030,0.01137665967854647
1031,0.0025995807127882596
1032,0.0011460517120894479
1033,0.0022082459818308876
1034,0.000670859538784067
1035,0.00047519217330538083
1036,0.00011180992313067784
1037,2.795248078266946e-05
1038,0.00011180992313067784
1039,0.0030747728860936407
1040,0.0004192872117400419
1041,0.0009503843466107617
1042,5.590496156533892e-05
1043,0.00044723969252271137
1044,2.795248078266946e-05
1045,0.00022361984626135568
1046,0.003046820405310971
1047,0.0022082459818308876
1048,2.795248078266946e-05
1049,8.385744234800838e-05
1050,2.795248078266946e-05
1051,5.590496156533892e-05
1052,8.385744234800838e-05
1053,0.00011180992313067784
1054,0.0005310971348707198
1055,0.00016771488469601676
1056,0.005562543675751223
1057,2.795248078266946e-05
1058,0.0001397624039133473
1059,0.0032704402515723267
1060,0.0012019566736547868
1061,8.385744234800838e-05
1062,0.002907058001397624
1063,2.795248078266946e-05
1064,0.002907058001397624
1065,5.590496156533892e-05
1066,0.000726764500349406
1067,0.004947589098532494
1068,0.0009224318658280922
1069,0.003326345213137666
1070,0.00019566736547868622
1071,5.590496156533892e-05
1072,8.385744234800838e-05
1073,0.004528301886792452
1074,0.002264150943396226
1075,2.795248078266946e-05
1076,2.795248078266946e-05
1077,0.0006149545772187281
1078,0.0007826694619147449
1079,0.0001397624039133473
1080,0.0003354297693920335
1081,0.0024039133473095736
1082,8.385744234800838e-05
1083,0.00011180992313067784
1084,0.002543675751222921
1085,5.590496156533892e-05
1086,2.795248078266946e-05
1087,0.0007826694619147449
1088,2.795248078266946e-05
1089,0.0018728162124388539
1090,0.00016771488469601676
1091,0.00025157232704402514
1092,2.795248078266946e-05
1093,0.0012019566736547868
1094,2.795248078266946e-05
1095,0.0006988120195667365
1096,0.0001397624039133473
1097,0.0007547169811320754
1098,0.00011180992313067784
1099,8.385744234800838e-05
1100,0.0008385744234800838
1101,8.385744234800838e-05
1102,0.0004192872117400419
1103,0.0006149545772187281
1104,0.00025157232704402514
1105,0.0006149545772187281
1106,0.004612159329140461
1107,0.0020405310971348704
1108,2.795248078266946e-05
1109,0.002236198462613557
1110,0.00016771488469601676
1111,2.795248078266946e-05
1112,0.00025157232704402514
1113,0.0010621942697414395
1114,2.795248078266946e-05
1115,0.0003354297693920335
1116,2.795248078266946e-05
1117,0.00206848357791754
1118,8.385744234800838e-05
1119,2.795248078266946e-05
1120,0.0017330538085255066
1121,0.0016491963661774982
1122,0.00019566736547868622
1123,0.0007547169811320754
1124,0.0001397624039133473
1125,0.0005310971348707198
1126,2.795248078266946e-05
1127,0.0001397624039133473
1128,2.795248078266946e-05
1129,0.003941299790356394
1130,5.590496156533892e-05
1131,0.004640111809923131
1132,0.005562543675751223
1133,0.0012578616352201257
1134,0.0009783368273934311
1135,0.0005870020964360587
1136,0.0012019566736547868
1137,5.590496156533892e-05
1138,0.0010621942697414395
1139,0.00011180992313067784
1140,0.0012299091544374563
1141,2.795248078266946e-05
1142,0.010034940600978336
1143,0.0011460517120894479
1144,0.0020964360587002098
1145,8.385744234800838e-05
1146,0.00019566736547868622
1147,8.385744234800838e-05
1148,5.590496156533892e-05
1149,0.0005590496156533892
1150,0.0004192872117400419
1151,0.0010621942697414395
1152,2.795248078266946e-05
1153,5.590496156533892e-05
1154,0.00025157232704402514
1155,0.000726764500349406
1156,5.590496156533892e-05
1157,0.000726764500349406
